,GFS Run Time,GFS Order Time,GFS 2m Temperature Value
158,1593604800,1593741600,83.04631469726567
159,1593345600,1593741600,82.16751831054691
160,1593540000,1593741600,79.24998901367192
161,1593432000,1593741600,74.3750805664063
162,1593367200,1593741600,79.79002197265629
163,1593518400,1593741600,74.34409912109379
164,1593324000,1593741600,81.41792114257817
165,1593453600,1593741600,77.44998901367191
166,1593626400,1593741600,83.85402954101566
167,1593583200,1593741600,83.31119506835941
168,1593561600,1593741600,80.14998901367191
169,1593410400,1593741600,78.0647290039063
170,1593691200,1593745200,84.54309204101567
171,1593669600,1593745200,84.32287109375004
172,1593583200,1593745200,83.90357788085942
173,1593648000,1593745200,86.41115234375005
174,1593561600,1593745200,79.05904663085941
175,1593496800,1593745200,81.09591186523441
176,1593453600,1593745200,76.03104980468754
177,1593475200,1593745200,74.75240600585941
178,1593388800,1593745200,72.84007080078129
179,1593367200,1593745200,80.0400708007813
180,1593604800,1593745200,83.44638183593754
181,1593345600,1593745200,82.32066772460942
182,1593518400,1593745200,73.0901196289063
183,1593410400,1593745200,76.54998901367192
184,1593324000,1593745200,82.31001098632817
185,1593432000,1593745200,74.21001098632817
186,1593540000,1593745200,77.81468017578129
187,1593626400,1593745200,85.00995605468754
188,1593691200,1593748800,84.16703002929691
189,1593648000,1593748800,85.37003295898441
190,1593496800,1593748800,79.57013061523442
191,1593518400,1593748800,72.37013061523442
192,1593583200,1593748800,82.31385620117192
193,1593669600,1593748800,83.14409301757817
194,1593324000,1593748800,82.12994506835942
195,1593604800,1593748800,80.83756835937504
196,1593432000,1593748800,73.4834301757813
197,1593453600,1593748800,74.53493164062505
198,1593410400,1593748800,76.37003295898441
199,1593388800,1593748800,72.19017456054692
200,1593540000,1593748800,76.02165649414067
201,1593475200,1593748800,72.77003295898442
202,1593367200,1593748800,79.50745361328129
203,1593626400,1593748800,81.89296997070316
204,1593561600,1593748800,77.06354492187504
205,1593648000,1593752400,84.18471801757816
206,1593367200,1593752400,77.8318188476563
207,1593496800,1593752400,77.81001098632817
208,1593453600,1593752400,73.90058105468754
209,1593583200,1593752400,77.58275878906254
210,1593345600,1593752400,79.78996704101567
211,1593475200,1593752400,71.6900219726563
212,1593324000,1593752400,80.61273315429692
213,1593669600,1593752400,83.80700805664067
214,1593410400,1593752400,75.72469604492191
215,1593432000,1593752400,72.41001098632816
216,1593388800,1593752400,71.18014648437504
217,1593540000,1593752400,74.94159057617192
218,1593518400,1593752400,72.0569653320313
219,1593604800,1593752400,77.9900219726563
220,1593626400,1593752400,76.99119995117192
221,1593691200,1593752400,83.63523681640629
222,1593561600,1593752400,75.47234008789067
223,1593691200,1593756000,82.33846557617191
224,1593669600,1593756000,82.79296997070317
225,1593648000,1593756000,82.91590698242192
226,1593453600,1593756000,73.51397216796879
227,1593583200,1593756000,75.31644409179691
228,1593388800,1593756000,70.24998901367192
229,1593345600,1593756000,79.07003295898441
230,1593626400,1593756000,74.15299194335941
231,1593475200,1593756000,71.19382446289066
232,1593432000,1593756000,72.48021362304692
233,1593496800,1593756000,75.47003295898442
234,1593367200,1593756000,75.29002197265629
235,1593324000,1593756000,79.60995605468754
236,1593410400,1593756000,74.82469604492192
237,1593518400,1593756000,71.48820312500004
238,1593604800,1593756000,77.63000000000004
239,1593540000,1593756000,73.85229614257817
240,1593561600,1593756000,73.33648803710942
241,1593669600,1593759600,80.77203491210942
242,1593648000,1593759600,81.94998901367191
243,1593540000,1593759600,72.94768188476567
244,1593583200,1593759600,74.18353393554692
245,1593345600,1593759600,77.44998901367191
246,1593518400,1593759600,70.47592285156254
247,1593367200,1593759600,74.00357788085941
248,1593475200,1593759600,71.33000000000004
249,1593453600,1593759600,72.77003295898442
250,1593388800,1593759600,70.29591186523442
251,1593410400,1593759600,73.98687866210942
252,1593496800,1593759600,74.30185668945316
253,1593604800,1593759600,76.1570629882813
254,1593626400,1593759600,73.31001098632817
255,1593432000,1593759600,72.64061401367192
256,1593561600,1593759600,72.53459594726567
257,1593691200,1593759600,81.3573315429688
258,1593669600,1593763200,77.90877807617191
259,1593648000,1593763200,79.65824096679691
260,1593367200,1593763200,73.77116210937504
261,1593583200,1593763200,74.3974926757813
262,1593496800,1593763200,73.89300048828129
263,1593432000,1593763200,72.84473999023442
264,1593475200,1593763200,71.87003295898441
265,1593345600,1593763200,76.91001098632816
266,1593388800,1593763200,69.9359448242188
267,1593410400,1593763200,73.31001098632817
268,1593453600,1593763200,72.19286621093754
269,1593540000,1593763200,72.9523510742188
270,1593518400,1593763200,69.71001098632817
271,1593604800,1593763200,73.48996704101566
272,1593626400,1593763200,73.08166015625004
273,1593561600,1593763200,71.30171020507817
274,1593691200,1593763200,77.81001098632817
275,1593691200,1593766800,76.37003295898441
276,1593669600,1593766800,75.84994018554691
277,1593648000,1593766800,77.43592651367192
278,1593626400,1593766800,73.14757812500004
279,1593496800,1593766800,73.71595581054692
280,1593432000,1593766800,72.99871337890629
281,1593388800,1593766800,69.53000000000004
282,1593410400,1593766800,72.04998901367192
283,1593475200,1593766800,72.04998901367192
284,1593453600,1593766800,72.55942504882816
285,1593367200,1593766800,73.18059204101567
286,1593345600,1593766800,75.11001098632816
287,1593540000,1593766800,71.5893872070313
288,1593583200,1593766800,73.67003295898442
289,1593604800,1593766800,71.6900219726563
290,1593561600,1593766800,70.23153198242191
291,1593518400,1593766800,69.30412109375004
292,1593691200,1593770400,75.29425170898442
293,1593669600,1593770400,74.38996704101567
294,1593648000,1593770400,75.40186279296879
295,1593626400,1593770400,72.45395629882816
296,1593432000,1593770400,73.31001098632817
297,1593475200,1593770400,70.96997802734379
298,1593367200,1593770400,72.73943603515629
299,1593345600,1593770400,74.57003295898441
300,1593496800,1593770400,73.17586791992191
301,1593388800,1593770400,69.50819213867192
302,1593410400,1593770400,71.33000000000004
303,1593518400,1593770400,69.12411010742191
304,1593453600,1593770400,72.67906616210942
305,1593583200,1593770400,73.4900219726563
306,1593604800,1593770400,70.7829907226563
307,1593561600,1593770400,69.58059204101566
308,1593540000,1593770400,71.36444213867192
309,1593669600,1593774000,73.4900219726563
310,1593648000,1593774000,74.29773681640629
311,1593626400,1593774000,71.78192260742192
312,1593583200,1593774000,73.00058105468754
313,1593475200,1593774000,70.32469604492192
314,1593345600,1593774000,74.74998901367192
315,1593367200,1593774000,72.14326293945317
316,1593432000,1593774000,73.39878051757816
317,1593410400,1593774000,71.02057006835942
318,1593496800,1593774000,71.82411010742192
319,1593388800,1593774000,69.73181884765629
320,1593453600,1593774000,72.84473999023442
321,1593604800,1593774000,70.48707397460942
322,1593518400,1593774000,69.12411010742191
323,1593540000,1593774000,70.3226635742188
324,1593561600,1593774000,68.83648803710942
325,1593691200,1593774000,73.49589965820317
326,1593691200,1593777600,72.60529296875004
327,1593669600,1593777600,72.94998901367191
328,1593648000,1593777600,73.85877807617192
329,1593626400,1593777600,71.70534790039066
330,1593604800,1593777600,70.17528198242192
331,1593496800,1593777600,70.56408813476567
332,1593453600,1593777600,72.71949584960942
333,1593540000,1593777600,70.79359252929692
334,1593518400,1593777600,69.6327221679688
335,1593475200,1593777600,70.24998901367192
336,1593432000,1593777600,73.42525756835941
337,1593367200,1593777600,72.34651000976567
338,1593345600,1593777600,73.67003295898442
339,1593388800,1593777600,70.27179687500004
340,1593410400,1593777600,71.14998901367191
341,1593583200,1593777600,71.66354492187504
342,1593561600,1593777600,68.81006591796879
343,1593691200,1593781200,71.90947387695317
344,1593669600,1593781200,72.59881103515629
345,1593540000,1593781200,71.66821411132817
346,1593648000,1593781200,72.94998901367191
347,1593367200,1593781200,72.67115600585942
348,1593626400,1593781200,71.11054809570317
349,1593453600,1593781200,72.66472900390629
350,1593475200,1593781200,70.83594482421879
351,1593388800,1593781200,71.33000000000004
352,1593496800,1593781200,70.62160156250005
353,1593518400,1593781200,69.35487792968755
354,1593410400,1593781200,70.17528198242192
355,1593432000,1593781200,73.4153149414063
356,1593604800,1593781200,70.11485717773442
357,1593561600,1593781200,68.70937622070316
358,1593583200,1593781200,71.20294311523442
359,1593669600,1593784800,71.77340820312504
360,1593648000,1593784800,72.04998901367192
361,1593453600,1593784800,72.68884399414067
362,1593475200,1593784800,71.33000000000004
363,1593410400,1593784800,70.24499023437504
364,1593496800,1593784800,71.6900219726563
365,1593626400,1593784800,70.32892578125004
366,1593367200,1593784800,72.89071777343754
367,1593388800,1593784800,71.14998901367191
368,1593432000,1593784800,73.78527954101567
369,1593561600,1593784800,68.80770385742191
370,1593518400,1593784800,69.19200561523442
371,1593583200,1593784800,70.99645507812504
372,1593540000,1593784800,72.77003295898442
373,1593604800,1593784800,70.07003295898441
374,1593691200,1593784800,71.3147290039063
375,1593691200,1593788400,70.08876464843755
376,1593669600,1593788400,71.88530395507817
377,1593648000,1593788400,71.87882202148441
378,1593626400,1593788400,70.36408203125004
379,1593604800,1593788400,70.34469116210941
380,1593432000,1593788400,74.57003295898441
381,1593475200,1593788400,71.6900219726563
382,1593388800,1593788400,73.84998901367192
383,1593518400,1593788400,69.80416381835941
384,1593561600,1593788400,69.71231811523441
385,1593453600,1593788400,73.13000000000004
386,1593410400,1593788400,70.80765502929691
387,1593496800,1593788400,71.58004882812504
388,1593540000,1593788400,74.33245361328129
389,1593367200,1593788400,72.59002197265629
390,1593583200,1593788400,70.81638916015629
391,1593669600,1593792000,72.06756713867192
392,1593691200,1593792000,69.89881103515629
393,1593648000,1593792000,71.87003295898441
394,1593626400,1593792000,70.25877807617192
395,1593475200,1593792000,73.13000000000004
396,1593561600,1593792000,70.97228515625004
397,1593604800,1593792000,70.30063598632816
398,1593367200,1593792000,72.59002197265629
399,1593453600,1593792000,73.48996704101566
400,1593410400,1593792000,70.84396484375004
401,1593432000,1593792000,76.01001098632817
402,1593496800,1593792000,71.51281250000004
403,1593518400,1593792000,70.28772705078129
404,1593388800,1593792000,75.29002197265629
405,1593583200,1593792000,71.14998901367191
406,1593540000,1593792000,74.88413208007816
407,1593669600,1593795600,71.51880004882817
408,1593648000,1593795600,72.08289306640629
409,1593626400,1593795600,70.63731201171879
410,1593432000,1593795600,76.76059692382816
411,1593496800,1593795600,71.51001098632817
412,1593388800,1593795600,74.57003295898441
413,1593367200,1593795600,72.8271069335938
414,1593475200,1593795600,74.02994506835941
415,1593518400,1593795600,70.45125854492191
416,1593410400,1593795600,71.14998901367191
417,1593453600,1593795600,73.7536938476563
418,1593540000,1593795600,74.80854614257817
419,1593583200,1593795600,70.61462524414067
420,1593561600,1593795600,74.03466918945317
421,1593691200,1593795600,69.89002197265629
422,1593604800,1593795600,70.45647705078129
423,1593669600,1593799200,71.54291503906254
424,1593648000,1593799200,71.57581909179692
425,1593626400,1593799200,71.11944702148442
426,1593583200,1593799200,69.45897338867192
427,1593410400,1593799200,71.42464721679691
428,1593475200,1593799200,74.46472900390629
429,1593496800,1593799200,71.57389648437504
430,1593518400,1593799200,72.98294799804691
431,1593432000,1593799200,76.64436157226567
432,1593367200,1593799200,73.26562622070317
433,1593453600,1593799200,74.74998901367192
434,1593540000,1593799200,75.89915893554692
435,1593604800,1593799200,70.43351562500004
436,1593691200,1593799200,70.07003295898441
437,1593388800,1593799200,75.05941894531254
438,1593561600,1593799200,75.17537963867191
439,1593691200,1593802800,69.89661376953129
440,1593669600,1593802800,71.74704101562504
441,1593648000,1593802800,71.78648193359379
442,1593583200,1593802800,69.93358276367192
443,1593540000,1593802800,76.83997314453129
444,1593432000,1593802800,76.80470703125005
445,1593518400,1593802800,74.21001098632817
446,1593410400,1593802800,71.60883300781254
447,1593475200,1593802800,74.93000000000004
448,1593496800,1593802800,72.7699780273438
449,1593388800,1593802800,74.1729321289063
450,1593453600,1593802800,76.1900219726563
451,1593561600,1593802800,75.8736157226563
452,1593626400,1593802800,71.32263916015629
453,1593604800,1593802800,70.96997802734379
454,1593669600,1593806400,71.83707397460941
455,1593648000,1593806400,71.25304077148442
456,1593475200,1593806400,75.47003295898442
457,1593432000,1593806400,77.03942993164067
458,1593604800,1593806400,71.33466918945317
459,1593496800,1593806400,74.03000000000004
460,1593583200,1593806400,69.63123901367192
461,1593410400,1593806400,72.64412963867191
462,1593453600,1593806400,76.54998901367192
463,1593388800,1593806400,71.87003295898441
464,1593540000,1593806400,77.37995117187504
465,1593626400,1593806400,72.84473999023442
466,1593518400,1593806400,75.10995605468754
467,1593561600,1593806400,74.42039916992192
468,1593691200,1593806400,70.43000000000004
469,1593669600,1593810000,76.01001098632817
470,1593691200,1593810000,71.14998901367191
471,1593648000,1593810000,74.47115600585941
472,1593583200,1593810000,70.20714233398442
473,1593626400,1593810000,74.44061401367192
474,1593475200,1593810000,75.86955078125004
475,1593496800,1593810000,75.28996704101567
476,1593410400,1593810000,74.65116699218754
477,1593432000,1593810000,77.28766601562504
478,1593453600,1593810000,77.27003295898442
479,1593388800,1593810000,70.78996704101567
480,1593518400,1593810000,75.83000000000004
481,1593604800,1593810000,72.23175781250004
482,1593561600,1593810000,73.40180175781254
483,1593540000,1593810000,77.44998901367191
484,1593626400,1593813600,74.31976440429692
485,1593648000,1593813600,75.27096069335941
486,1593669600,1593813600,75.47003295898442
487,1593475200,1593813600,76.01001098632817
488,1593561600,1593813600,73.31001098632817
489,1593604800,1593813600,74.39469116210941
490,1593518400,1593813600,77.09002197265629
491,1593432000,1593813600,78.00985229492191
492,1593496800,1593813600,75.64998901367191
493,1593540000,1593813600,77.81001098632817
494,1593410400,1593813600,76.11284301757817
495,1593453600,1593813600,76.42913940429692
496,1593583200,1593813600,70.02411010742192
497,1593388800,1593813600,72.58996704101567
498,1593691200,1593813600,74.57003295898441
499,1593669600,1593817200,76.80470703125005
500,1593691200,1593817200,74.5699780273438
501,1593648000,1593817200,76.2998852539063
502,1593583200,1593817200,69.99994018554692
503,1593410400,1593817200,77.63000000000004
504,1593475200,1593817200,77.44998901367191
505,1593496800,1593817200,76.01001098632817
506,1593388800,1593817200,73.4900219726563
507,1593453600,1593817200,79.0699780273438
508,1593432000,1593817200,78.51934326171879
509,1593626400,1593817200,73.67003295898442
510,1593518400,1593817200,77.58028686523441
511,1593540000,1593817200,77.44998901367191
512,1593561600,1593817200,72.86132934570317
513,1593604800,1593817200,75.57127197265629
514,1593669600,1593820800,77.3688549804688
515,1593691200,1593820800,74.74998901367192
516,1593648000,1593820800,76.01001098632817
517,1593475200,1593820800,79.24998901367192
518,1593561600,1593820800,72.87995117187504
519,1593496800,1593820800,76.1900219726563
520,1593410400,1593820800,78.58059204101566
521,1593518400,1593820800,74.57003295898441
522,1593604800,1593820800,75.69591186523442
523,1593540000,1593820800,77.98996704101566
524,1593626400,1593820800,75.20888793945316
525,1593453600,1593820800,81.7699780273438
526,1593432000,1593820800,77.50058105468754
527,1593583200,1593820800,70.07003295898441
528,1593388800,1593820800,76.91001098632816
529,1593691200,1593824400,76.1900219726563
530,1593669600,1593824400,78.34998901367192
531,1593648000,1593824400,76.37003295898441
532,1593604800,1593824400,75.96408813476566
533,1593626400,1593824400,75.80643432617191
534,1593432000,1593824400,81.53948486328129
535,1593475200,1593824400,81.94998901367191
536,1593518400,1593824400,75.83000000000004
537,1593496800,1593824400,77.44998901367191
538,1593453600,1593824400,83.03000000000004
539,1593540000,1593824400,76.80382812500004
540,1593561600,1593824400,76.33273437500004
541,1593583200,1593824400,69.97033203125004
542,1593410400,1593824400,79.03630493164067
543,1593691200,1593828000,75.39422729492192
544,1593669600,1593828000,77.9900219726563
545,1593540000,1593828000,75.29002197265629
546,1593475200,1593828000,82.30995605468755
547,1593626400,1593828000,75.29342773437504
548,1593496800,1593828000,77.62994506835942
549,1593648000,1593828000,76.22984741210942
550,1593453600,1593828000,84.64998901367191
551,1593561600,1593828000,78.71001098632817
552,1593432000,1593828000,77.27003295898442
553,1593410400,1593828000,79.39940307617192
554,1593518400,1593828000,75.11001098632816
555,1593583200,1593828000,69.89002197265629
556,1593604800,1593828000,74.51323364257817
557,1593669600,1593831600,78.89002197265629
558,1593691200,1593831600,77.62994506835942
559,1593475200,1593831600,83.57003295898441
560,1593604800,1593831600,75.11001098632816
561,1593583200,1593831600,70.17242553710942
562,1593432000,1593831600,78.94061401367192
563,1593453600,1593831600,83.28466308593754
564,1593496800,1593831600,78.34998901367192
565,1593518400,1593831600,75.83000000000004
566,1593410400,1593831600,78.53000000000004
567,1593561600,1593831600,79.07003295898441
568,1593648000,1593831600,75.64998901367191
569,1593540000,1593831600,77.54798706054692
570,1593626400,1593831600,75.11468017578129
571,1593669600,1593835200,83.13530395507817
572,1593691200,1593835200,83.39002197265629
573,1593475200,1593835200,84.29002197265629
574,1593626400,1593835200,75.65125244140629
575,1593561600,1593835200,80.14998901367191
576,1593583200,1593835200,71.42794311523441
577,1593496800,1593835200,79.24998901367192
578,1593518400,1593835200,76.37146118164067
579,1593410400,1593835200,78.71001098632817
580,1593432000,1593835200,81.58755004882816
581,1593648000,1593835200,78.76065795898441
582,1593453600,1593835200,83.21001098632817
583,1593540000,1593835200,77.98996704101566
584,1593604800,1593835200,76.29197509765629
585,1593669600,1593838800,82.81939208984379
586,1593691200,1593838800,83.03000000000004
587,1593432000,1593838800,79.6606030273438
588,1593540000,1593838800,79.87203491210941
589,1593475200,1593838800,84.46997802734379
590,1593496800,1593838800,80.5597241210938
591,1593453600,1593838800,85.32630737304692
592,1593410400,1593838800,79.35529296875004
593,1593626400,1593838800,76.73236206054692
594,1593648000,1593838800,79.97003295898442
595,1593518400,1593838800,76.00995605468754
596,1593561600,1593838800,79.96997802734379
597,1593583200,1593838800,71.32994506835942
598,1593604800,1593838800,76.37003295898441
599,1593691200,1593842400,82.30770385742191
600,1593669600,1593842400,84.47003295898442
601,1593432000,1593842400,79.12979858398441
602,1593626400,1593842400,77.93926513671879
603,1593604800,1593842400,77.20828979492191
604,1593496800,1593842400,76.54998901367192
605,1593561600,1593842400,80.50995605468754
606,1593475200,1593842400,83.59903686523441
607,1593518400,1593842400,77.81143920898441
608,1593410400,1593842400,80.24798706054692
609,1593648000,1593842400,80.38053710937504
610,1593583200,1593842400,71.77203491210942
611,1593540000,1593842400,82.93205688476567
612,1593453600,1593842400,84.86317871093755
613,1593691200,1593846000,81.04998901367192
614,1593669600,1593846000,84.83000000000004
615,1593648000,1593846000,81.77003295898442
616,1593583200,1593846000,71.87003295898441
617,1593453600,1593846000,82.93315551757817
618,1593432000,1593846000,77.80995605468755
619,1593496800,1593846000,78.53000000000004
620,1593540000,1593846000,82.30995605468755
621,1593518400,1593846000,77.27146118164066
622,1593475200,1593846000,83.04450195312504
623,1593561600,1593846000,79.34798706054691
624,1593604800,1593846000,78.89002197265629
625,1593626400,1593846000,80.19591186523442
626,1593648000,1593849600,82.67003295898442
627,1593691200,1593849600,80.50995605468754
628,1593669600,1593849600,83.74998901367192
629,1593604800,1593849600,79.24998901367192
630,1593583200,1593849600,74.93000000000004
631,1593561600,1593849600,81.41001098632816
632,1593432000,1593849600,80.42882202148442
633,1593496800,1593849600,75.83000000000004
634,1593475200,1593849600,81.96449096679692
635,1593453600,1593849600,82.11917846679691
636,1593518400,1593849600,80.14998901367191
637,1593626400,1593849600,82.83653076171879
638,1593540000,1593849600,81.40995605468754
639,1593691200,1593853200,80.6900219726563
640,1593669600,1593853200,82.48952758789066
641,1593604800,1593853200,79.61001098632816
642,1593496800,1593853200,77.9900219726563
643,1593648000,1593853200,82.12994506835942
644,1593475200,1593853200,80.33000000000004
645,1593518400,1593853200,79.79002197265629
646,1593561600,1593853200,79.60995605468754
647,1593540000,1593853200,81.73630493164066
648,1593432000,1593853200,78.34998901367192
649,1593453600,1593853200,82.06644409179691
650,1593626400,1593853200,81.59535034179692
651,1593583200,1593853200,75.16779907226567
652,1593691200,1593856800,80.30824707031255
653,1593669600,1593856800,81.41001098632816
654,1593648000,1593856800,81.05235107421879
655,1593583200,1593856800,74.92994506835942
656,1593453600,1593856800,80.50995605468754
657,1593475200,1593856800,79.26449096679691
658,1593432000,1593856800,77.03294799804692
659,1593604800,1593856800,79.43000000000004
660,1593540000,1593856800,80.18377197265629
661,1593518400,1593856800,79.42994506835942
662,1593496800,1593856800,79.83973510742192
663,1593626400,1593856800,79.80194213867192
664,1593561600,1593856800,79.15199096679692
665,1593691200,1593860400,80.87003295898441
666,1593604800,1593860400,79.24998901367192
667,1593583200,1593860400,74.93834960937504
668,1593496800,1593860400,79.0699780273438
669,1593432000,1593860400,76.62469604492192
670,1593648000,1593860400,80.6900219726563
671,1593518400,1593860400,79.40434692382817
672,1593475200,1593860400,79.8045239257813
673,1593561600,1593860400,77.89202392578129
674,1593453600,1593860400,79.24998901367192
675,1593669600,1593860400,81.04998901367192
676,1593626400,1593860400,79.24998901367192
677,1593540000,1593860400,80.86997802734379
678,1593691200,1593864000,80.38059204101566
679,1593669600,1593864000,80.51001098632817
680,1593604800,1593864000,79.0699780273438
681,1593626400,1593864000,79.79002197265629
682,1593453600,1593864000,78.83723266601567
683,1593432000,1593864000,74.03000000000004
684,1593648000,1593864000,80.14998901367191
685,1593496800,1593864000,78.89002197265629
686,1593475200,1593864000,79.43000000000004
687,1593518400,1593864000,78.70995605468754
688,1593540000,1593864000,80.53906982421879
689,1593583200,1593864000,74.5699780273438
690,1593561600,1593864000,74.65199096679692
691,1593691200,1593867600,80.20058105468755
692,1593669600,1593867600,80.86997802734379
693,1593648000,1593867600,79.87203491210941
694,1593604800,1593867600,77.54798706054692
